"CQ_ID","Material","Relation_path","Target_entities","Record_ID","Evidence_ID"
"CQ15","Self-healing hydrogels loaded with Spatholobi Caulis","MaterialPlatform -[USES]-> DesignMode: Hydrogel | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: Oxidized starch (OST); Quaternized chitosan (QCS) | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: Schiff-base/hydrazone crosslinking | MaterialPlatform -[RESPONDS_TO]-> Stimulus: Mechanical strain | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: Spatholobi Caulis | MaterialPlatform -[RELEASES]-> TherapeuticCargo: Spatholobi Caulis | MaterialPlatform -[TARGETS]-> TargetCell: Nucleus pulposus/annulus fibrosus cells | MaterialPlatform -[MODULATES]-> Mechanism: Autophagy/lysosomal homeostasis | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","DesignMode={Hydrogel} | MaterialComposition={Oxidized starch (OST); Quaternized chitosan (QCS)} | FabricationStrategy={Schiff-base/hydrazone crosslinking} | Stimulus={Mechanical strain} | TherapeuticCargo={Spatholobi Caulis} | TherapeuticCargo={Spatholobi Caulis} | TargetCell={Nucleus pulposus/annulus fibrosus cells} | Mechanism={Autophagy/lysosomal homeostasis} | ValidationStage={Cell; Small Animal}","FS0428","EV001083; EV001084; EV001085; EV001086; EV001087; EV001088; EV001089; EV001090; EV001091; EV001800; EV001801"
"CQ15","Quercetin-loaded aligned-nanowire hydrogel","MaterialPlatform -[USES]-> DesignMode: Hydrogel | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: 3D printing/bioprinting; Biomineralization; Photocrosslinking | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: quercetin | MaterialPlatform -[RELEASES]-> TherapeuticCargo: quercetin | MaterialPlatform -[TARGETS]-> TargetCell: Mesenchymal stem/stromal cells | MaterialPlatform -[PROMOTES]-> RegenerativeEndpoint: Bone regeneration/osteogenesis | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","DesignMode={Hydrogel} | FabricationStrategy={3D printing/bioprinting; Biomineralization; Photocrosslinking} | TherapeuticCargo={quercetin} | TherapeuticCargo={quercetin} | TargetCell={Mesenchymal stem/stromal cells} | RegenerativeEndpoint={Bone regeneration/osteogenesis} | ValidationStage={Cell; Small Animal}","FS0433","EV001099; EV001100; EV001101; EV001102; EV001103; EV001104; EV001105; EV001106; EV001107; EV001108"
"CQ15","TA-PFC/PCK fiber scaffold","MaterialPlatform -[USES]-> DesignMode: Scaffold | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: α-Ketoglutarate (αKG) | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: Surface coating | MaterialPlatform -[TARGETS]-> TargetCell: Endothelial/vascular cells; Macrophages/innate immune cells; Mesenchymal stem/stromal cells | MaterialPlatform -[MODULATES]-> Mechanism: Angiogenic/HIF–VEGF signaling | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Human-derived; Small Animal","DesignMode={Scaffold} | MaterialComposition={α-Ketoglutarate (αKG)} | FabricationStrategy={Surface coating} | TargetCell={Endothelial/vascular cells; Macrophages/innate immune cells; Mesenchymal stem/stromal cells} | Mechanism={Angiogenic/HIF–VEGF signaling} | ValidationStage={Cell; Human-derived; Small Animal}","FS0439","EV001120; EV001121; EV001122; EV001123; EV001124; EV001125; EV001126; EV001127; EV001128; EV001802"
"CQ15","MG@IFN-γ-ECM cartilage-anchoring microgels","MaterialPlatform -[USES]-> DesignMode: Hydrogel | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: Aldehyde- and methacrylate-modified hyaluronic acid (AHAMA) | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: Decellularization and ECM processing; Microfluidic fabrication; Photocrosslinking | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: IFN-γ-stimulated ECM | MaterialPlatform -[TARGETS]-> TargetCell: Chondrocytes/cartilage progenitors; Mesenchymal stem/stromal cells | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Ex vivo; Small Animal","DesignMode={Hydrogel} | MaterialComposition={Aldehyde- and methacrylate-modified hyaluronic acid (AHAMA)} | FabricationStrategy={Decellularization and ECM processing; Microfluidic fabrication; Photocrosslinking} | TherapeuticCargo={IFN-γ-stimulated ECM} | TargetCell={Chondrocytes/cartilage progenitors; Mesenchymal stem/stromal cells} | ValidationStage={Cell; Ex vivo; Small Animal}","FS0459","EV001169; EV001171; EV001172; EV001173; EV001174; EV001175; EV001176; EV001177; EV001178; EV001179; EV001806"
"CQ15","LT-NPs nanoplatform","MaterialPlatform -[USES]-> DesignMode: Nanoparticle/nanoplatform | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: DSPE-PEG2000; DSPE-TK-PEG2000; TPA-TCNQ-loaded nanoparticles | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: Co-assembly of cargo with DSPE-TK-PEG2000 and DSPE-PEG2000 into nanomicelles | MaterialPlatform -[RESPONDS_TO]-> Stimulus: ROS | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: Licochalcone A; TPA-TCNQ | MaterialPlatform -[RELEASES]-> TherapeuticCargo: Licochalcone A | MaterialPlatform -[TARGETS]-> TargetCell: Macrophages/innate immune cells; Tenocytes/tendon progenitors | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","DesignMode={Nanoparticle/nanoplatform} | MaterialComposition={DSPE-PEG2000; DSPE-TK-PEG2000; TPA-TCNQ-loaded nanoparticles} | FabricationStrategy={Co-assembly of cargo with DSPE-TK-PEG2000 and DSPE-PEG2000 into nanomicelles} | Stimulus={ROS} | TherapeuticCargo={Licochalcone A; TPA-TCNQ} | TherapeuticCargo={Licochalcone A} | TargetCell={Macrophages/innate immune cells; Tenocytes/tendon progenitors} | ValidationStage={Cell; Small Animal}","FS0462","EV001186; EV001187; EV001188; EV001189; EV001190; EV001191; EV001192; EV001193; EV001194; EV001195; EV001196; EV001197; EV001198"
"CQ15","HydroWrap hydrogen-sulfide-delivery hydrogel","MaterialPlatform -[USES]-> DesignMode: Hydrogel | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: Glucose-responsive hydrogel matrix | MaterialPlatform -[RESPONDS_TO]-> Stimulus: NIR light | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: Hydrogen sulfide (H2S) | MaterialPlatform -[RELEASES]-> TherapeuticCargo: Hydrogen sulfide (H2S) | MaterialPlatform -[TARGETS]-> TargetCell: Macrophages/innate immune cells | MaterialPlatform -[MODULATES]-> Mechanism: NF-κB/SASP/inflammatory signaling | MaterialPlatform -[PROMOTES]-> RegenerativeEndpoint: Bone regeneration/osteogenesis | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","DesignMode={Hydrogel} | MaterialComposition={Glucose-responsive hydrogel matrix} | Stimulus={NIR light} | TherapeuticCargo={Hydrogen sulfide (H2S)} | TherapeuticCargo={Hydrogen sulfide (H2S)} | TargetCell={Macrophages/innate immune cells} | Mechanism={NF-κB/SASP/inflammatory signaling} | RegenerativeEndpoint={Bone regeneration/osteogenesis} | ValidationStage={Cell; Small Animal}","FS0472","EV001221; EV001222; EV001223; EV001224; EV001225; EV001226; EV001227; EV001228; EV001229; EV001811"
"CQ15","3D-printed titanium scaffolds coated with a multifunctional photothermal-responsive hydrogel","MaterialPlatform -[USES]-> DesignMode: Coating/surface; Hydrogel; Scaffold | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: 3D printing/bioprinting; Surface coating | MaterialPlatform -[RESPONDS_TO]-> Stimulus: NIR light | MaterialPlatform -[TARGETS]-> TargetCell: Macrophages/innate immune cells; Mesenchymal stem/stromal cells | MaterialPlatform -[MODULATES]-> Mechanism: ROS/oxidative-stress control | MaterialPlatform -[PROMOTES]-> RegenerativeEndpoint: Bone regeneration/osteogenesis | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","DesignMode={Coating/surface; Hydrogel; Scaffold} | FabricationStrategy={3D printing/bioprinting; Surface coating} | Stimulus={NIR light} | TargetCell={Macrophages/innate immune cells; Mesenchymal stem/stromal cells} | Mechanism={ROS/oxidative-stress control} | RegenerativeEndpoint={Bone regeneration/osteogenesis} | ValidationStage={Cell; Small Animal}","FS0487","EV001241; EV001242; EV001243; EV001244; EV001245; EV001246; EV001247; EV001248; EV001249; EV001250; EV001251; EV001813"
"CQ15","EGCG@MAB hydrogel","MaterialPlatform -[USES]-> DesignMode: Hydrogel | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: Dynamic covalent crosslinking; Schiff-base/hydrazone crosslinking; Self-assembly; Sol–gel synthesis; Surface coating | MaterialPlatform -[RESPONDS_TO]-> Stimulus: Acidic pH; ROS | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: stem cells | MaterialPlatform -[TARGETS]-> TargetCell: Senescent cells | MaterialPlatform -[MODULATES]-> Mechanism: Mitochondrial homeostasis/mitophagy | MaterialPlatform -[PROMOTES]-> RegenerativeEndpoint: Wound healing/skin regeneration | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","DesignMode={Hydrogel} | FabricationStrategy={Dynamic covalent crosslinking; Schiff-base/hydrazone crosslinking; Self-assembly; Sol–gel synthesis; Surface coating} | Stimulus={Acidic pH; ROS} | TherapeuticCargo={stem cells} | TargetCell={Senescent cells} | Mechanism={Mitochondrial homeostasis/mitophagy} | RegenerativeEndpoint={Wound healing/skin regeneration} | ValidationStage={Cell; Small Animal}","FS0490","EV001252; EV001253; EV001254; EV001255; EV001256; EV001257; EV001258; EV001259; EV001260; EV001261; EV001262; EV001263; EV001264; EV001814"
"CQ15","Tannic-acid-loaded calcium-alginate/silk-fibroin-peptide/Bletilla-polysaccharide microspheres","MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: Bletilla striata polysaccharide; Calcium alginate; silk-fibroin peptide; tannic acid | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: Emulsion fabrication | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: tannic acid | MaterialPlatform -[RELEASES]-> TherapeuticCargo: Calcium ions (Ca2+); tannic acid | MaterialPlatform -[TARGETS]-> TargetCell: Fibroblasts/keratinocytes/skin cells | MaterialPlatform -[PROMOTES]-> RegenerativeEndpoint: Wound healing/skin regeneration | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","MaterialComposition={Bletilla striata polysaccharide; Calcium alginate; silk-fibroin peptide; tannic acid} | FabricationStrategy={Emulsion fabrication} | TherapeuticCargo={tannic acid} | TherapeuticCargo={Calcium ions (Ca2+); tannic acid} | TargetCell={Fibroblasts/keratinocytes/skin cells} | RegenerativeEndpoint={Wound healing/skin regeneration} | ValidationStage={Cell; Small Animal}","FS0507","EV001278; EV001279; EV001280; EV001281; EV001282; EV001283; EV001284; EV001285; EV001286; EV001287; EV001288; EV001289"
"CQ15","Metformin-loaded HA/gelatin electrospun nanofibers","MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: gelatin; Hyaluronic acid; metformin | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: Electrospinning | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: metformin | MaterialPlatform -[TARGETS]-> TargetCell: Mesenchymal stem/stromal cells | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Human-derived","MaterialComposition={gelatin; Hyaluronic acid; metformin} | FabricationStrategy={Electrospinning} | TherapeuticCargo={metformin} | TargetCell={Mesenchymal stem/stromal cells} | ValidationStage={Cell; Human-derived}","FS0526","EV001306; EV001307; EV001308; EV001309; EV001310; EV001311; EV001312; EV001313"
"CQ15","F@GP galactose-modified Fe3O4-loaded PLGA nanoparticles","MaterialPlatform -[USES]-> DesignMode: Nanoparticle/nanoplatform | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: Fe3O4 nanoparticles; galactose; PLGA | MaterialPlatform -[RESPONDS_TO]-> Stimulus: Acidic pH; Magnetic field; β-galactosidase | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: Fe3O4 nanoparticles | MaterialPlatform -[RELEASES]-> TherapeuticCargo: Iron ions | MaterialPlatform -[TARGETS]-> TargetCell: Senescent cells | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","DesignMode={Nanoparticle/nanoplatform} | MaterialComposition={Fe3O4 nanoparticles; galactose; PLGA} | Stimulus={Acidic pH; Magnetic field; β-galactosidase} | TherapeuticCargo={Fe3O4 nanoparticles} | TherapeuticCargo={Iron ions} | TargetCell={Senescent cells} | ValidationStage={Cell; Small Animal}","FS0534","EV001314; EV001315; EV001316; EV001317; EV001318; EV001319; EV001320; EV001321; EV001322; EV001815; EV001890; EV001891"
"CQ15","ZIF-8/resveratrol nanoformulation","MaterialPlatform -[USES]-> DesignMode: Nanoparticle/nanoplatform | MaterialPlatform -[RESPONDS_TO]-> Stimulus: Acidic pH | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: resveratrol | MaterialPlatform -[TARGETS]-> TargetCell: Endothelial/vascular cells; Macrophages/innate immune cells; Mesenchymal stem/stromal cells; Osteoblasts/osteocytes/osteoclasts; Senescent cells | MaterialPlatform -[PROMOTES]-> RegenerativeEndpoint: Bone regeneration/osteogenesis | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Human-derived","DesignMode={Nanoparticle/nanoplatform} | Stimulus={Acidic pH} | TherapeuticCargo={resveratrol} | TargetCell={Endothelial/vascular cells; Macrophages/innate immune cells; Mesenchymal stem/stromal cells; Osteoblasts/osteocytes/osteoclasts; Senescent cells} | RegenerativeEndpoint={Bone regeneration/osteogenesis} | ValidationStage={Cell; Human-derived}","FS0538","EV001332; EV001333; EV001334; EV001335; EV001336; EV001337; EV001338; EV001339; EV001340; EV001341; EV001817"
"CQ15","α-Klotho gene-activated scaffold","MaterialPlatform -[USES]-> DesignMode: Scaffold | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: Collagen–chondroitin sulfate | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: Freeze-drying/lyophilization | MaterialPlatform -[TARGETS]-> TargetCell: Endothelial/vascular cells; Mesenchymal stem/stromal cells | MaterialPlatform -[MODULATES]-> Mechanism: Angiogenic/HIF–VEGF signaling | MaterialPlatform -[PROMOTES]-> RegenerativeEndpoint: Wound healing/skin regeneration | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell","DesignMode={Scaffold} | MaterialComposition={Collagen–chondroitin sulfate} | FabricationStrategy={Freeze-drying/lyophilization} | TargetCell={Endothelial/vascular cells; Mesenchymal stem/stromal cells} | Mechanism={Angiogenic/HIF–VEGF signaling} | RegenerativeEndpoint={Wound healing/skin regeneration} | ValidationStage={Cell}","FS0598","EV001383; EV001384; EV001385; EV001386; EV001387; EV001388; EV001389; EV001390"
"CQ15","Baghdadite Ceramics","MaterialPlatform -[USES]-> DesignMode: Ceramic/bioceramic | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: approximately 40% HA | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: 3D printing/bioprinting | MaterialPlatform -[TARGETS]-> TargetCell: Osteoblasts/osteocytes/osteoclasts; Senescent cells | MaterialPlatform -[MODULATES]-> Mechanism: Mitochondrial homeostasis/mitophagy | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","DesignMode={Ceramic/bioceramic} | MaterialComposition={approximately 40% HA} | FabricationStrategy={3D printing/bioprinting} | TargetCell={Osteoblasts/osteocytes/osteoclasts; Senescent cells} | Mechanism={Mitochondrial homeostasis/mitophagy} | ValidationStage={Cell; Small Animal}","FS0642","EV001407; EV001408; EV001409; EV001410; EV001411; EV001412; EV001413; EV001826"
"CQ15","Recombinant-Yap1-loaded platelet-derived exosomes","MaterialPlatform -[USES]-> DesignMode: Hydrogel | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: recombinant YAP1 | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: 3D printing/bioprinting | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: Exosomes | MaterialPlatform -[RELEASES]-> TherapeuticCargo: Exosomes | MaterialPlatform -[TARGETS]-> TargetCell: Tenocytes/tendon progenitors | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","DesignMode={Hydrogel} | MaterialComposition={recombinant YAP1} | FabricationStrategy={3D printing/bioprinting} | TherapeuticCargo={Exosomes} | TherapeuticCargo={Exosomes} | TargetCell={Tenocytes/tendon progenitors} | ValidationStage={Cell; Small Animal}","FS0651","EV001423; EV001424; EV001425; EV001426; EV001427; EV001428; EV001429; EV001431"
"CQ15","Quercetin/HA-loaded TG-18 hydrogel","MaterialPlatform -[USES]-> DesignMode: Hydrogel | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: Glycerol monostearate (TG-18); Quercetin | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: Self-assembly | MaterialPlatform -[RESPONDS_TO]-> Stimulus: Senescence-associated esterase/SASP-associated enzymatic milieu | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: quercetin | MaterialPlatform -[RELEASES]-> TherapeuticCargo: quercetin | MaterialPlatform -[TARGETS]-> TargetCell: Mesenchymal stem/stromal cells; Senescent cells | MaterialPlatform -[PROMOTES]-> RegenerativeEndpoint: Bone regeneration/osteogenesis | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","DesignMode={Hydrogel} | MaterialComposition={Glycerol monostearate (TG-18); Quercetin} | FabricationStrategy={Self-assembly} | Stimulus={Senescence-associated esterase/SASP-associated enzymatic milieu} | TherapeuticCargo={quercetin} | TherapeuticCargo={quercetin} | TargetCell={Mesenchymal stem/stromal cells; Senescent cells} | RegenerativeEndpoint={Bone regeneration/osteogenesis} | ValidationStage={Cell; Small Animal}","FS0657","EV001436; EV001437; EV001439; EV001440; EV001441; EV001442; EV001443; EV001444; EV001445; EV001446; EV001828; EV001829"
"CQ15","QCS-OST@Exos self-healing hydrogel","MaterialPlatform -[USES]-> DesignMode: Hydrogel | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: oxidized starch | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: Schiff-base/hydrazone crosslinking | MaterialPlatform -[RESPONDS_TO]-> Stimulus: Mechanical force | MaterialPlatform -[TARGETS]-> TargetCell: Nucleus pulposus/annulus fibrosus cells | MaterialPlatform -[PROMOTES]-> RegenerativeEndpoint: Intervertebral-disc regeneration | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","DesignMode={Hydrogel} | MaterialComposition={oxidized starch} | FabricationStrategy={Schiff-base/hydrazone crosslinking} | Stimulus={Mechanical force} | TargetCell={Nucleus pulposus/annulus fibrosus cells} | RegenerativeEndpoint={Intervertebral-disc regeneration} | ValidationStage={Cell; Small Animal}","FS0704","EV001469; EV001470; EV001471; EV001472; EV001473; EV001474; EV001475; EV001476"
